dataset,model,thread_time,process_time,raw_time,liczba_regul,liczba_wyjatkow,srednia_dlugosc_reguly,suma_warunkow,avg_precision,avg_coverage,balanced_accuracy__train,accuracy__train,recall__train,precision__train,f1_score__train,balanced_accuracy__test,accuracy__test,recall__test,precision__test,f1_score__test
ecoli.arff,algorithm_cer,0.7082066669999847,0.708468688000039,0.7082011699676514,22,0,3.3636363636363638,74,0.94,0.69,0.8394392621366306,0.9574468085106383,0.8394392621366306,0.8473269649740238,0.8427564436295591,0.7188620902906617,0.8811881188118812,0.7188620902906617,0.780007711586659,0.7402570218896749
ecoli.arff,algorithm_cer_with_exceptions_prediction_type_0,13.792077132999992,13.797005152000054,13.794960260391235,21,0,3.238095238095238,68,0.94,0.69,0.8285352177274314,0.948936170212766,0.8285352177274314,0.8426292525557232,0.8344187314767096,0.7093382807668522,0.8712871287128713,0.7093382807668522,0.77694303143303,0.7336478518744529
ecoli.arff,algorithm_cer_with_exceptions_prediction_type_1,13.792077132999992,13.797005152000054,13.794960260391235,21,0,3.238095238095238,68,0.94,0.69,0.8285352177274314,0.948936170212766,0.8285352177274314,0.8426292525557232,0.8344187314767096,0.7093382807668522,0.8712871287128713,0.7093382807668522,0.77694303143303,0.7336478518744529
ecoli.arff,algorithm_cer_with_exceptions_prediction_type_2,13.792077132999992,13.797005152000054,13.794960260391235,21,0,3.238095238095238,68,0.94,0.69,0.8285352177274314,0.948936170212766,0.8285352177274314,0.8426292525557232,0.8344187314767096,0.7093382807668522,0.8712871287128713,0.7093382807668522,0.77694303143303,0.7336478518744529
ecoli.arff,algorithm_cer_with_exceptions_prediction_type_3,13.792077132999992,13.797005152000054,13.794960260391235,21,0,3.238095238095238,68,0.94,0.69,0.8285352177274314,0.948936170212766,0.8285352177274314,0.8426292525557232,0.8344187314767096,0.7093382807668522,0.8712871287128713,0.7093382807668522,0.77694303143303,0.7336478518744529
ecoli.arff,decision_tree,0.006105848000004244,0.006137306999960401,0.006105661392211914,18,0,4.333333333333333,78,0.0,0.0,0.660114504686873,0.9063829787234042,0.660114504686873,0.6580102173268061,0.6495520451549455,0.6581672985399692,0.7920792079207921,0.6581672985399692,0.6142424242424243,0.6075757575757575
flag.arff,algorithm_rulekit,0.07502424499998028,0.734444218999954,0.31819581985473633,18,0,3.5,63,0.81,0.4,0.911616663720985,0.9185185185185185,0.911616663720985,0.9163533834586466,0.9112408828388837,0.5696068637245109,0.6271186440677966,0.5696068637245109,0.703494623655914,0.60038197292863
flag.arff,algorithm_cer,0.41646280699998783,0.4166255709999973,0.41660213470458984,15,0,3.466666666666667,52,0.84,0.38,0.8307153587840226,0.8814814814814815,0.8307153587840226,0.8866959064327485,0.8484693419517012,0.5260254451430921,0.6101694915254238,0.5260254451430921,0.6972455648926237,0.5490824140017688
flag.arff,algorithm_cer_with_exceptions_prediction_type_0,2.3588631270000064,2.359960692999948,2.35904860496521,14,0,2.9285714285714284,41,0.81,0.38,0.8040440526687875,0.8666666666666667,0.8040440526687875,0.8602678571428571,0.8271787130497477,0.5260254451430921,0.6101694915254238,0.5260254451430921,0.6908143939393939,0.5457431457431458
flag.arff,algorithm_cer_with_exceptions_prediction_type_1,2.3588631270000064,2.359960692999948,2.35904860496521,14,0,2.9285714285714284,41,0.81,0.38,0.8040440526687875,0.8666666666666667,0.8040440526687875,0.8602678571428571,0.8271787130497477,0.5260254451430921,0.6101694915254238,0.5260254451430921,0.6908143939393939,0.5457431457431458
flag.arff,algorithm_cer_with_exceptions_prediction_type_2,2.3588631270000064,2.359960692999948,2.35904860496521,14,0,2.9285714285714284,41,0.81,0.38,0.8040440526687875,0.8666666666666667,0.8040440526687875,0.8602678571428571,0.8271787130497477,0.5260254451430921,0.6101694915254238,0.5260254451430921,0.6908143939393939,0.5457431457431458
flag.arff,algorithm_cer_with_exceptions_prediction_type_3,2.3588631270000064,2.359960692999948,2.35904860496521,14,0,2.9285714285714284,41,0.81,0.38,0.8040440526687875,0.8666666666666667,0.8040440526687875,0.8602678571428571,0.8271787130497477,0.5260254451430921,0.6101694915254238,0.5260254451430921,0.6908143939393939,0.5457431457431458
flag.arff,decision_tree,0.016800359999990633,0.01687332800003105,0.0167999267578125,15,0,4.266666666666667,64,0.0,0.0,0.7945166136443973,0.8666666666666667,0.7945166136443973,0.8435758513931888,0.8140096518726283,0.516380678145384,0.6271186440677966,0.516380678145384,0.5618872549019608,0.5123734767697616
glass.arff,algorithm_rulekit,0.05910733500002152,0.5219505880000384,0.2134697437286377,22,0,3.5454545454545454,78,0.92,0.45,0.9124803767660911,0.9194630872483222,0.9124803767660911,0.9518489984591679,0.9226452483730218,0.4641975308641975,0.5846153846153846,0.4641975308641975,0.44814814814814813,0.4471380471380471
glass.arff,algorithm_cer,0.9409071099999835,0.9412045240000566,0.9410743713378906,18,0,3.5,63,0.95,0.42,0.8302710760417528,0.8926174496644296,0.8302710760417528,0.958498023715415,0.876199407689149,0.5753086419753086,0.6615384615384615,0.5753086419753086,0.5806513409961686,0.567104226286757
glass.arff,algorithm_cer_with_exceptions_prediction_type_0,6.85204100499999,6.854697230999989,6.91324782371521,18,0,3.3333333333333335,60,0.94,0.42,0.8270659478366245,0.8859060402684564,0.8270659478366245,0.9544462629569012,0.8729370166870166,0.5771604938271605,0.6923076923076923,0.5771604938271605,0.6047138047138048,0.5806789382419635
glass.arff,algorithm_cer_with_exceptions_prediction_type_1,6.85204100499999,6.854697230999989,6.91324782371521,18,0,3.3333333333333335,60,0.94,0.42,0.8270659478366245,0.8859060402684564,0.8270659478366245,0.9544462629569012,0.8729370166870166,0.5771604938271605,0.6923076923076923,0.5771604938271605,0.6047138047138048,0.5806789382419635
glass.arff,algorithm_cer_with_exceptions_prediction_type_2,6.85204100499999,6.854697230999989,6.91324782371521,18,0,3.3333333333333335,60,0.94,0.42,0.8270659478366245,0.8859060402684564,0.8270659478366245,0.9544462629569012,0.8729370166870166,0.5771604938271605,0.6923076923076923,0.5771604938271605,0.6047138047138048,0.5806789382419635
glass.arff,algorithm_cer_with_exceptions_prediction_type_3,6.85204100499999,6.854697230999989,6.91324782371521,18,0,3.3333333333333335,60,0.94,0.42,0.8270659478366245,0.8859060402684564,0.8270659478366245,0.9544462629569012,0.8729370166870166,0.5771604938271605,0.6923076923076923,0.5771604938271605,0.6047138047138048,0.5806789382419635
glass.arff,decision_tree,0.006532187999994221,0.006569648000038342,0.006532192230224609,15,0,4.466666666666667,67,0.0,0.0,0.8071621361095046,0.8456375838926175,0.8071621361095046,0.8254862619171225,0.8121059667886291,0.6055555555555556,0.676923076923077,0.6055555555555556,0.5738888888888889,0.5830919286881682
hayes-roth.arff,algorithm_rulekit,0.02843618899999001,0.07809745399998747,0.037557125091552734,13,0,2.076923076923077,27,0.89,0.29,0.9026930894308943,0.8913043478260869,0.9026930894308943,0.9124338624338625,0.9056847545219638,0.8105263157894737,0.775,0.8105263157894737,0.7968253968253968,0.7890909090909091
hayes-roth.arff,algorithm_cer,0.02819570700000895,0.028221234000000095,0.02819538116455078,11,0,2.272727272727273,25,0.91,0.27,0.8325176508344031,0.8478260869565217,0.8325176508344031,0.8894557823129251,0.8533769063180827,0.6893141945773524,0.675,0.6893141945773524,0.7593984962406015,0.6855915476605131
hayes-roth.arff,algorithm_cer_with_exceptions_prediction_type_0,0.06322469600002023,0.06324976399997695,0.06322431564331055,11,0,2.272727272727273,25,0.91,0.27,0.8325176508344031,0.8478260869565217,0.8325176508344031,0.8894557823129251,0.8533769063180827,0.6893141945773524,0.675,0.6893141945773524,0.7593984962406015,0.6855915476605131
hayes-roth.arff,algorithm_cer_with_exceptions_prediction_type_1,0.06322469600002023,0.06324976399997695,0.06322431564331055,11,0,2.272727272727273,25,0.91,0.27,0.8325176508344031,0.8478260869565217,0.8325176508344031,0.8894557823129251,0.8533769063180827,0.6893141945773524,0.675,0.6893141945773524,0.7593984962406015,0.6855915476605131
hayes-roth.arff,algorithm_cer_with_exceptions_prediction_type_2,0.06322469600002023,0.06324976399997695,0.06322431564331055,11,0,2.272727272727273,25,0.91,0.27,0.8325176508344031,0.8478260869565217,0.8325176508344031,0.8894557823129251,0.8533769063180827,0.6893141945773524,0.675,0.6893141945773524,0.7593984962406015,0.6855915476605131
hayes-roth.arff,algorithm_cer_with_exceptions_prediction_type_3,0.06322469600002023,0.06324976399997695,0.06322431564331055,11,0,2.272727272727273,25,0.91,0.27,0.8325176508344031,0.8478260869565217,0.8325176508344031,0.8894557823129251,0.8533769063180827,0.6893141945773524,0.675,0.6893141945773524,0.7593984962406015,0.6855915476605131
hayes-roth.arff,decision_tree,0.005627430999993521,0.005639825000002929,0.005627155303955078,7,0,3.7142857142857144,26,0.0,0.0,0.7774390243902438,0.7391304347826086,0.7774390243902438,0.7774390243902438,0.7774390243902438,0.707017543859649,0.65,0.707017543859649,0.7053872053872053,0.6777777777777777
heart-c.arff,algorithm_rulekit,0.06906480200001397,0.3932822090000059,0.24211835861206055,21,0,4.238095238095238,89,0.95,0.45,0.9155797101449274,0.9245283018867925,0.9155797101449274,0.934469696969697,0.9217423403469915,0.7579710144927536,0.7582417582417582,0.7579710144927536,0.7587209302325582,0.7579787234042553
heart-c.arff,algorithm_cer,0.720044683000026,0.7594577590000426,0.7492904663085938,20,0,4.1,82,0.94,0.47,0.9085144927536233,0.9150943396226415,0.9085144927536233,0.9194568452380952,0.9125733137829912,0.7468599033816425,0.7472527472527473,0.7468599033816425,0.7482993197278911,0.7467634603750757
heart-c.arff,algorithm_cer_with_exceptions_prediction_type_0,3.9350961430000098,3.936803210999983,3.935854911804199,12,0,2.0,24,0.88,0.51,0.903623188405797,0.9009433962264151,0.903623188405797,0.8983194779654957,0.8999618003280678,0.7243961352657005,0.7252747252747253,0.7243961352657005,0.730635551142006,0.7231349640988196
heart-c.arff,algorithm_cer_with_exceptions_prediction_type_1,3.9350961430000098,3.936803210999983,3.935854911804199,12,0,2.0,24,0.88,0.51,0.903623188405797,0.9009433962264151,0.903623188405797,0.8983194779654957,0.8999618003280678,0.7243961352657005,0.7252747252747253,0.7243961352657005,0.730635551142006,0.7231349640988196
heart-c.arff,algorithm_cer_with_exceptions_prediction_type_2,3.9350961430000098,3.936803210999983,3.935854911804199,12,0,2.0,24,0.88,0.51,0.903623188405797,0.9009433962264151,0.903623188405797,0.8983194779654957,0.8999618003280678,0.7243961352657005,0.7252747252747253,0.7243961352657005,0.730635551142006,0.7231349640988196
heart-c.arff,algorithm_cer_with_exceptions_prediction_type_3,3.9350961430000098,3.936803210999983,3.935854911804199,12,0,2.0,24,0.88,0.51,0.903623188405797,0.9009433962264151,0.903623188405797,0.8983194779654957,0.8999618003280678,0.7243961352657005,0.7252747252747253,0.7243961352657005,0.730635551142006,0.7231349640988196
heart-c.arff,decision_tree,0.012738334000005125,0.01280583100003696,0.012738227844238281,20,0,4.5,90,0.0,0.0,0.9123188405797101,0.9150943396226415,0.9123188405797101,0.9145719489981785,0.9133593679048224,0.770048309178744,0.7692307692307693,0.770048309178744,0.7756410256410255,0.7682231655548817
heart-statlog.arff,algorithm_rulekit,0.06355955399999402,0.46663274399998045,0.2326340675354004,23,0,3.8260869565217392,88,0.95,0.42,0.9226485148514851,0.9259259259259259,0.9226485148514851,0.9307912844036698,0.925,0.7764668367346939,0.8148148148148148,0.7764668367346939,0.844047619047619,0.7896832265881946
heart-statlog.arff,algorithm_cer,0.6977209059999723,0.697969315000023,0.6977269649505615,19,0,3.6842105263157894,70,0.93,0.47,0.9134788478847884,0.9153439153439153,0.9134788478847884,0.9166666666666667,0.9146534206367125,0.7404336734693877,0.7777777777777778,0.7404336734693877,0.7904468412942989,0.75
heart-statlog.arff,algorithm_cer_with_exceptions_prediction_type_0,4.661283875000038,4.66465112100002,4.661977767944336,15,0,2.066666666666667,31,0.88,0.49,0.8795567056705671,0.8783068783068783,0.8795567056705671,0.877856182795699,0.8780884538800235,0.7512755102040816,0.7777777777777778,0.7512755102040816,0.7755244755244756,0.758289124668435
heart-statlog.arff,algorithm_cer_with_exceptions_prediction_type_1,4.661283875000038,4.66465112100002,4.661977767944336,15,0,2.066666666666667,31,0.88,0.49,0.8795567056705671,0.8783068783068783,0.8795567056705671,0.877856182795699,0.8780884538800235,0.7512755102040816,0.7777777777777778,0.7512755102040816,0.7755244755244756,0.758289124668435
heart-statlog.arff,algorithm_cer_with_exceptions_prediction_type_2,4.661283875000038,4.66465112100002,4.661977767944336,15,0,2.066666666666667,31,0.88,0.49,0.8795567056705671,0.8783068783068783,0.8795567056705671,0.877856182795699,0.8780884538800235,0.7512755102040816,0.7777777777777778,0.7512755102040816,0.7755244755244756,0.758289124668435
heart-statlog.arff,algorithm_cer_with_exceptions_prediction_type_3,4.661283875000038,4.66465112100002,4.661977767944336,15,0,2.066666666666667,31,0.88,0.49,0.8795567056705671,0.8783068783068783,0.8795567056705671,0.877856182795699,0.8780884538800235,0.7512755102040816,0.7777777777777778,0.7512755102040816,0.7755244755244756,0.758289124668435
heart-statlog.arff,decision_tree,0.007443606999970598,0.0074818989999698715,0.007443428039550781,21,0,4.523809523809524,95,0.0,0.0,0.9127475247524752,0.9153439153439153,0.9127475247524752,0.9181103259630727,0.9144796380090499,0.7302295918367347,0.7654320987654321,0.7302295918367347,0.7706146926536732,0.7384876805437552
hepatitis.arff,algorithm_rulekit,0.05976169999996728,0.31385696099999905,0.22776460647583008,11,0,2.727272727272727,30,0.93,0.49,0.9289002557544757,0.9629629629629629,0.9289002557544757,0.9589490968801313,0.9429175475687104,0.4868421052631579,0.7872340425531915,0.4868421052631579,0.40217391304347827,0.44047619047619047
hepatitis.arff,algorithm_cer,0.16439566100001457,0.16445968099998254,0.16439437866210938,8,0,2.75,22,0.96,0.57,0.9289002557544757,0.9629629629629629,0.9289002557544757,0.9589490968801313,0.9429175475687104,0.4868421052631579,0.7872340425531915,0.4868421052631579,0.40217391304347827,0.44047619047619047
hepatitis.arff,algorithm_cer_with_exceptions_prediction_type_0,1.2830713980000041,1.284272916999953,1.2832443714141846,7,0,2.142857142857143,15,0.95,0.59,0.8854219948849105,0.9444444444444444,0.8854219948849105,0.9455943228858663,0.9113300492610837,0.47368421052631576,0.7659574468085106,0.47368421052631576,0.4,0.43373493975903615
hepatitis.arff,algorithm_cer_with_exceptions_prediction_type_1,1.2830713980000041,1.284272916999953,1.2832443714141846,7,0,2.142857142857143,15,0.95,0.59,0.8854219948849105,0.9444444444444444,0.8854219948849105,0.9455943228858663,0.9113300492610837,0.47368421052631576,0.7659574468085106,0.47368421052631576,0.4,0.43373493975903615
hepatitis.arff,algorithm_cer_with_exceptions_prediction_type_2,1.2830713980000041,1.284272916999953,1.2832443714141846,7,0,2.142857142857143,15,0.95,0.59,0.8854219948849105,0.9444444444444444,0.8854219948849105,0.9455943228858663,0.9113300492610837,0.47368421052631576,0.7659574468085106,0.47368421052631576,0.4,0.43373493975903615
hepatitis.arff,algorithm_cer_with_exceptions_prediction_type_3,1.2830713980000041,1.284272916999953,1.2832443714141846,7,0,2.142857142857143,15,0.95,0.59,0.8854219948849105,0.9444444444444444,0.8854219948849105,0.9455943228858663,0.9113300492610837,0.47368421052631576,0.7659574468085106,0.47368421052631576,0.4,0.43373493975903615
hepatitis.arff,decision_tree,0.014005170000018552,0.014047048999998424,0.014004945755004883,10,0,3.7,37,0.0,0.0,0.9547314578005115,0.9537037037037037,0.9547314578005115,0.9169793621013134,0.9340095319564952,0.5584795321637427,0.7659574468085106,0.5584795321637427,0.5813008130081301,0.5637130801687764
horse-colic.arff,algorithm_rulekit,0.09055664300001354,0.9842055749999759,0.45908117294311523,22,0,3.3181818181818183,73,0.88,0.44,0.9054412525879917,0.9105058365758755,0.9054412525879917,0.9037693298969072,0.9045889626006811,0.8139084507042254,0.8108108108108109,0.8139084507042254,0.796376329787234,0.8015325670498084
horse-colic.arff,algorithm_cer,0.862607879000052,0.8628895460000194,0.8626084327697754,21,0,3.238095238095238,68,0.86,0.48,0.8720885093167702,0.8871595330739299,0.8720885093167702,0.8846308186195827,0.8775486732933542,0.8154929577464789,0.8198198198198198,0.8154929577464789,0.8039348710990502,0.8084886128364389
horse-colic.arff,algorithm_cer_with_exceptions_prediction_type_0,3.821575481000025,3.8232098710000173,3.8217122554779053,11,0,1.8181818181818181,20,0.83,0.48,0.875194099378882,0.8910505836575876,0.875194099378882,0.8899273803119957,0.8814888010540185,0.8295774647887324,0.8378378378378378,0.8295774647887324,0.8229813664596273,0.8259581881533101
horse-colic.arff,algorithm_cer_with_exceptions_prediction_type_1,3.821575481000025,3.8232098710000173,3.8217122554779053,11,0,1.8181818181818181,20,0.83,0.48,0.875194099378882,0.8910505836575876,0.875194099378882,0.8899273803119957,0.8814888010540185,0.8295774647887324,0.8378378378378378,0.8295774647887324,0.8229813664596273,0.8259581881533101
horse-colic.arff,algorithm_cer_with_exceptions_prediction_type_2,3.821575481000025,3.8232098710000173,3.8217122554779053,11,0,1.8181818181818181,20,0.83,0.48,0.875194099378882,0.8910505836575876,0.875194099378882,0.8899273803119957,0.8814888010540185,0.8295774647887324,0.8378378378378378,0.8295774647887324,0.8229813664596273,0.8259581881533101
horse-colic.arff,algorithm_cer_with_exceptions_prediction_type_3,3.821575481000025,3.8232098710000173,3.8217122554779053,11,0,1.8181818181818181,20,0.83,0.48,0.875194099378882,0.8910505836575876,0.875194099378882,0.8899273803119957,0.8814888010540185,0.8295774647887324,0.8378378378378378,0.8295774647887324,0.8229813664596273,0.8259581881533101
horse-colic.arff,decision_tree,0.01811831199995595,0.0181716619999861,0.01811838150024414,22,0,4.590909090909091,101,0.0,0.0,0.926177536231884,0.933852140077821,0.926177536231884,0.9318777865198007,0.9288726088726089,0.8209507042253521,0.8198198198198198,0.8209507042253521,0.8048494983277592,0.8101915184678523
hungarian-heart-disease.arff,algorithm_rulekit,0.06425371899996435,0.34957660100002386,0.24571681022644043,17,0,4.0,68,0.89,0.52,0.8609933373712901,0.8829268292682927,0.8609933373712901,0.8897972531066056,0.8715538847117794,0.7737119437939111,0.8089887640449438,0.7737119437939111,0.7792712066905616,0.7763488543976349
hungarian-heart-disease.arff,algorithm_cer,0.43541336999999203,0.43556323900003235,0.4354238510131836,15,0,3.6666666666666665,55,0.89,0.5,0.8861800928730063,0.8926829268292683,0.8861800928730063,0.8861800928730063,0.8861800928730063,0.7617096018735363,0.7528089887640449,0.7617096018735363,0.7306501547987616,0.7351190476190477
hungarian-heart-disease.arff,algorithm_cer_with_exceptions_prediction_type_0,2.516884317000006,2.519986748000008,2.575650930404663,9,0,2.3333333333333335,21,0.82,0.58,0.8650312941651525,0.8634146341463415,0.8650312941651525,0.8533320304866132,0.8577235772357723,0.7892271662763466,0.7640449438202247,0.7892271662763466,0.7510162601626016,0.751495811727164
hungarian-heart-disease.arff,algorithm_cer_with_exceptions_prediction_type_1,2.516884317000006,2.519986748000008,2.575650930404663,9,0,2.3333333333333335,21,0.82,0.58,0.8650312941651525,0.8634146341463415,0.8650312941651525,0.8533320304866132,0.8577235772357723,0.7892271662763466,0.7640449438202247,0.7892271662763466,0.7510162601626016,0.751495811727164
hungarian-heart-disease.arff,algorithm_cer_with_exceptions_prediction_type_2,2.516884317000006,2.519986748000008,2.575650930404663,9,0,2.3333333333333335,21,0.82,0.58,0.8650312941651525,0.8634146341463415,0.8650312941651525,0.8533320304866132,0.8577235772357723,0.7892271662763466,0.7640449438202247,0.7892271662763466,0.7510162601626016,0.751495811727164
hungarian-heart-disease.arff,algorithm_cer_with_exceptions_prediction_type_3,2.516884317000006,2.519986748000008,2.575650930404663,9,0,2.3333333333333335,21,0.82,0.58,0.8650312941651525,0.8634146341463415,0.8650312941651525,0.8533320304866132,0.8577235772357723,0.7892271662763466,0.7640449438202247,0.7892271662763466,0.7510162601626016,0.751495811727164
hungarian-heart-disease.arff,decision_tree,0.00934147500004201,0.009388604000037049,0.009341001510620117,18,0,4.333333333333333,78,0.0,0.0,0.875277609529578,0.8975609756097561,0.875277609529578,0.9085164835164835,0.8872475838767974,0.7655152224824355,0.797752808988764,0.7655152224824355,0.7655152224824355,0.7655152224824355
hypothyroid.arff,algorithm_rulekit,0.9730643749999786,4.699626379999984,1.2222552299499512,24,0,3.0416666666666665,73,0.95,0.64,0.8309231920343032,0.9893939393939394,0.8309231920343032,0.9681605534004059,0.8785183768242053,0.882372219423767,0.9867491166077739,0.882372219423767,0.9390297202797203,0.9071222611955229
hypothyroid.arff,algorithm_cer,5.485863128999995,5.48817627599999,5.486448049545288,22,0,2.8181818181818183,62,0.99,0.61,0.6922458200235978,0.9871212121212121,0.6922458200235978,0.7292311143298413,0.7095405528937052,0.8503267973856209,0.9840989399293286,0.8503267973856209,0.9791285461388554,0.9068617618530633
hypothyroid.arff,algorithm_cer_with_exceptions_prediction_type_0,36.778912107999986,36.79172298999998,36.88445568084717,20,0,1.75,35,0.96,0.65,0.6823937379492935,0.9821969696969697,0.6823937379492935,0.7190754937165849,0.6960391563024964,0.8702710770321449,0.9840989399293286,0.8702710770321449,0.9823434806252674,0.9192382341515479
hypothyroid.arff,algorithm_cer_with_exceptions_prediction_type_1,36.778912107999986,36.79172298999998,36.88445568084717,20,0,1.75,35,0.96,0.65,0.6823937379492935,0.9821969696969697,0.6823937379492935,0.7190754937165849,0.6960391563024964,0.8702710770321449,0.9840989399293286,0.8702710770321449,0.9823434806252674,0.9192382341515479
hypothyroid.arff,algorithm_cer_with_exceptions_prediction_type_2,36.778912107999986,36.79172298999998,36.88445568084717,20,0,1.75,35,0.96,0.65,0.6823937379492935,0.9821969696969697,0.6823937379492935,0.7190754937165849,0.6960391563024964,0.8702710770321449,0.9840989399293286,0.8702710770321449,0.9823434806252674,0.9192382341515479
hypothyroid.arff,algorithm_cer_with_exceptions_prediction_type_3,36.778912107999986,36.79172298999998,36.88445568084717,20,0,1.75,35,0.96,0.65,0.6823937379492935,0.9821969696969697,0.6823937379492935,0.7190754937165849,0.6960391563024964,0.8702710770321449,0.9840989399293286,0.8702710770321449,0.9823434806252674,0.9192382341515479
hypothyroid.arff,decision_tree,0.08103299700002253,0.08107169899994915,0.08103132247924805,11,0,3.727272727272727,41,0.0,0.0,0.7228711617600506,0.9958333333333333,0.7228711617600506,0.737922149122807,0.7294911464634461,0.9444444444444445,0.9955830388692579,0.9444444444444445,0.9864726170443832,0.9628116539042905
ionosphere.arff,algorithm_rulekit,0.11621168600004239,0.37135505899999544,0.1339094638824463,15,0,3.466666666666667,52,0.97,0.58,0.9482758620689655,0.963265306122449,0.9482758620689655,0.9730538922155689,0.9588811188811188,0.9156142365097588,0.9339622641509434,0.9156142365097588,0.9436274509803921,0.92687493840544
ionosphere.arff,algorithm_cer,2.5884027810000134,2.6364860620000172,2.5888612270355225,13,0,3.3076923076923075,43,0.97,0.59,0.9540229885057472,0.9673469387755103,0.9540229885057472,0.9759036144578312,0.9635579354454856,0.9284347493302717,0.9433962264150944,0.9284347493302717,0.9505030181086519,0.937720329024677
ionosphere.arff,algorithm_cer_with_exceptions_prediction_type_0,15.12422583199998,15.13041432,15.160852432250977,9,0,1.6666666666666667,15,0.93,0.53,0.9376182162083515,0.9428571428571428,0.9376182162083515,0.9376182162083515,0.9376182162083515,0.9337925755836204,0.9433962264150944,0.9337925755836204,0.9439874657265961,0.938467492260062
ionosphere.arff,algorithm_cer_with_exceptions_prediction_type_1,15.12422583199998,15.13041432,15.160852432250977,9,0,1.6666666666666667,15,0.93,0.53,0.9376182162083515,0.9428571428571428,0.9376182162083515,0.9376182162083515,0.9376182162083515,0.9337925755836204,0.9433962264150944,0.9337925755836204,0.9439874657265961,0.938467492260062
ionosphere.arff,algorithm_cer_with_exceptions_prediction_type_2,15.12422583199998,15.13041432,15.160852432250977,9,0,1.6666666666666667,15,0.93,0.53,0.9376182162083515,0.9428571428571428,0.9376182162083515,0.9376182162083515,0.9376182162083515,0.9337925755836204,0.9433962264150944,0.9337925755836204,0.9439874657265961,0.938467492260062
ionosphere.arff,algorithm_cer_with_exceptions_prediction_type_3,15.12422583199998,15.13041432,15.160852432250977,9,0,1.6666666666666667,15,0.93,0.53,0.9376182162083515,0.9428571428571428,0.9376182162083515,0.9376182162083515,0.9376182162083515,0.9337925755836204,0.9433962264150944,0.9337925755836204,0.9439874657265961,0.938467492260062
ionosphere.arff,decision_tree,0.014908304000016415,0.01493379100003267,0.014908552169799805,10,0,4.0,40,0.0,0.0,0.9387821911828895,0.9510204081632653,0.9387821911828895,0.9540424570912376,0.9456521739130435,0.8878683505549176,0.9056603773584906,0.8878683505549176,0.9078470824949698,0.8962005483744615
iris.arff,algorithm_rulekit,0.034766945000001215,0.09874622899997121,0.046442270278930664,10,0,2.9,29,0.96,0.7,0.963963963963964,0.9619047619047619,0.963963963963964,0.9674796747967479,0.9638583638583639,1.0,1.0,1.0,1.0,1.0
iris.arff,algorithm_cer,0.0642295499999932,0.06426726099999769,0.06422924995422363,7,0,2.7142857142857144,19,0.98,0.73,0.954954954954955,0.9523809523809523,0.954954954954955,0.9603174603174603,0.9547483642145173,0.9743589743589745,0.9777777777777777,0.9743589743589745,0.9761904761904763,0.974320987654321
iris.arff,algorithm_cer_with_exceptions_prediction_type_0,0.8266632429999845,0.8269598399999722,0.8268091678619385,7,0,2.7142857142857144,19,0.98,0.73,0.954954954954955,0.9523809523809523,0.954954954954955,0.9603174603174603,0.9547483642145173,0.9743589743589745,0.9777777777777777,0.9743589743589745,0.9761904761904763,0.974320987654321
iris.arff,algorithm_cer_with_exceptions_prediction_type_1,0.8266632429999845,0.8269598399999722,0.8268091678619385,7,0,2.7142857142857144,19,0.98,0.73,0.954954954954955,0.9523809523809523,0.954954954954955,0.9603174603174603,0.9547483642145173,0.9743589743589745,0.9777777777777777,0.9743589743589745,0.9761904761904763,0.974320987654321
iris.arff,algorithm_cer_with_exceptions_prediction_type_2,0.8266632429999845,0.8269598399999722,0.8268091678619385,7,0,2.7142857142857144,19,0.98,0.73,0.954954954954955,0.9523809523809523,0.954954954954955,0.9603174603174603,0.9547483642145173,0.9743589743589745,0.9777777777777777,0.9743589743589745,0.9761904761904763,0.974320987654321
iris.arff,algorithm_cer_with_exceptions_prediction_type_3,0.8266632429999845,0.8269598399999722,0.8268091678619385,7,0,2.7142857142857144,19,0.98,0.73,0.954954954954955,0.9523809523809523,0.954954954954955,0.9603174603174603,0.9547483642145173,0.9743589743589745,0.9777777777777777,0.9743589743589745,0.9761904761904763,0.974320987654321
iris.arff,decision_tree,0.005051261000005525,0.005067351000036524,0.005051136016845703,7,0,3.2857142857142856,23,0.0,0.0,0.963963963963964,0.9619047619047619,0.963963963963964,0.963963963963964,0.963963963963964,1.0,1.0,1.0,1.0,1.0
kdd-synthetic-control.arff,algorithm_rulekit,0.44177706400000716,2.3451156859999855,0.8653035163879395,37,0,2.5675675675675675,95,1.0,0.51,0.9978070175438596,0.9976190476190476,0.9978070175438596,0.9975490196078431,0.9976616793393834,0.9339097564841081,0.9333333333333333,0.9339097564841081,0.9339593305659402,0.9305321762482895
kdd-synthetic-control.arff,algorithm_cer,40.62079239999997,40.63511977999997,40.64137864112854,34,0,2.4705882352941178,84,1.0,0.49,0.9928966232786266,0.9928571428571429,0.9928966232786266,0.9932200152788387,0.9930238764597585,0.9184711599928801,0.9166666666666666,0.9184711599928801,0.9225029175421625,0.9150142935473631
kdd-synthetic-control.arff,algorithm_cer_with_exceptions_prediction_type_0,393.462437918,393.60725010299996,394.84713196754456,33,0,2.0303030303030303,67,0.97,0.48,0.9907036408224862,0.9904761904761905,0.9907036408224862,0.9907831172133231,0.9906894729127648,0.9216277256494457,0.9222222222222223,0.9216277256494457,0.923237082175758,0.9196644018948287
